-0.216, -0.0702048
-0.214, -0.0699363
-0.212, -0.0696118
-0.21, -0.0692317
-0.208, -0.0687961
-0.206, -0.0683055
-0.204, -0.0677603
-0.202, -0.0671608
-0.2, -0.0665077
-0.198, -0.0658013
-0.196, -0.0650423
-0.194, -0.0642312
-0.192, -0.0633688
-0.19, -0.0624556
-0.188, -0.0614926
-0.186, -0.0604803
-0.184, -0.0594196
-0.182, -0.0583114
-0.18, -0.0571565
-0.178, -0.0559559
-0.176, -0.0547106
-0.174, -0.0534215
-0.172, -0.0520896
-0.17, -0.0507161
-0.168, -0.049302
-0.166, -0.0478484
-0.164, -0.0463566
-0.162, -0.0448277
-0.16, -0.043263
-0.158, -0.0416636
-0.156, -0.0400309
-0.154, -0.0383661
-0.152, -0.0366707
-0.15, -0.0349459
-0.148, -0.0331932
-0.146, -0.031414
-0.144, -0.0296095
-0.142, -0.0277815
-0.14, -0.0259311
-0.138, -0.0240601
-0.136, -0.0221698
-0.134, -0.0202617
-0.132, -0.0183375
-0.13, -0.0163985
-0.128, -0.0144465
-0.126, -0.0124829
-0.124, -0.0105093
-0.122, -0.00852731
-0.12, -0.00653849
-0.118, -0.00454444
-0.116, -0.00254676
-0.114, -0.000547034
-0.112, 0.00145312
-0.11, 0.00345212
-0.108, 0.00544836
-0.106, 0.00744023
-0.104, 0.00942616
-0.102, 0.0114045
-0.1, 0.0133738
-0.098, 0.0153324
-0.096, 0.0172787
-0.094, 0.0192111
-0.092, 0.0211282
-0.09, 0.0230284
-0.088, 0.0249102
-0.086, 0.0267721
-0.084, 0.0286125
-0.082, 0.03043
-0.08, 0.0322232
-0.078, 0.0339906
-0.076, 0.0357309
-0.074, 0.0374425
-0.072, 0.0391242
-0.07, 0.0407746
-0.068, 0.0423924
-0.066, 0.0439762
-0.064, 0.0455249
-0.062, 0.0470371
-0.06, 0.0485118
-0.058, 0.0499476
-0.056, 0.0513434
-0.054, 0.0526982
-0.052, 0.0540108
-0.05, 0.0552803
-0.048, 0.0565054
-0.046, 0.0576854
-0.044, 0.0588193
-0.042, 0.0599061
-0.04, 0.0609449
-0.038, 0.061935
-0.036, 0.0628756
-0.034, 0.0637658
-0.032, 0.0646051
-0.03, 0.0653926
-0.028, 0.0661279
-0.026, 0.0668102
-0.024, 0.0674391
-0.022, 0.068014
-0.02, 0.0685346
